DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2017,15.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2018,19.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2019,16.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2020,18.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2021,24.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2022,31.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Netherlands,2023,22.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2000,50.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2001,50.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2002,43.61,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2003,45.51,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2004,47.19,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2005,36.69,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2006,44.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2007,70.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2008,64.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2009,48.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2010,59.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2011,82.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2012,89.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2013,79.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2014,68.44,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2015,66.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2016,62.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2017,66.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2018,72.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2019,72.26,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2020,74.86,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2021,96.76,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2022,152.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Poland,2023,98.79,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2000,11.85,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2001,13.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2002,12.33,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2003,13.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2004,13.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2005,12.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2006,11.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2007,17.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2008,20.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2009,13.65,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2010,14.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2011,20.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2012,22.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2013,20.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2014,18.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2015,18.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2016,17.06,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2017,17.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2018,18.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2019,20.72,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2020,20.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2021,23.26,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2022,38.83,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Portugal,2023,26.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2000,33.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2001,42.19,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2002,38.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2003,65.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2004,55.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2005,36.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2006,34.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2007,61.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2008,66.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2009,47.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2010,59.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2011,88.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2012,91.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2013,85.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2014,76.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2015,74.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2016,63.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2017,65.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2018,68.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2019,73.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2020,79.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2021,96.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2022,149.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Romania,2023,110.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2000,97.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2001,103.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2002,97.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2003,101.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2004,97.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2005,90.96,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2006,103.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2007,173.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2008,179.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2009,114.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2010,162.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2011,180,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2012,190,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2013,169,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2014,146.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2015,141.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2016,128.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2017,133.70,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2018,189.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2019,147.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2020,155.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2021,203.80,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2022,320.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Sweden,2023,270.85,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2000,12.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2001,11.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2002,12.87,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2003,13.69,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2004,11.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2005,10.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2006,10.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2007,17.09,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2008,17.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2009,11.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2010,13.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2011,19.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2012,19.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2013,18.1,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2014,16.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2015,16.83,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2016,13.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2017,15.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2018,15.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2019,16.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2020,14.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2021,18.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2022,31.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovenia,2023,16.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2000,12.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2001,13.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2002,12.85,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2003,13.41,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2004,12.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2005,10.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2006,12.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2007,18.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2008,14.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2009,10.33,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2010,13.61,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2011,17.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2012,19.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2013,16.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2014,14.80,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2015,14.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2016,12.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2017,13.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2018,15.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2019,15.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2020,14.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2021,18.52,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2022,29.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Slovakia,2023,19.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2000,7.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2001,8.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2002,6.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2003,8.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2004,8.60,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2005,7.26,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2006,8.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2007,12.88,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2008,15.21,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2009,10.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2010,13.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2011,18.26,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2012,19.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2013,18.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2014,15.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2015,12.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2016,12.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2017,14.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2018,16.36,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,United Kingdom,2019,15.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Soft wheat - prices per 100 kg,Kosovo*,2019,20.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2000,9.54,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2001,10.02,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2002,9.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2003,8.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2004,7.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2005,6.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2006,8.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2007,14.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2008,11.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2009,7.79,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2010,13.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2011,15.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2012,16.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2013,14.1,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2014,11.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Oats - prices per 100 kg,Austria,2015,11.35,
